pair_id,premise,hypothesis,reg_pred,reg_target,reg_error,clf_pred,clf_target,clf_correct,premise_len,hypothesis_len
1867,,,3.285630226135254,2.5999999046325684,0.6856303215026855,0,0,True,0,0
1870,,,3.8016366958618164,3.0999999046325684,0.701636791229248,0,1,False,0,0
1880,,,4.158262729644775,2.700000047683716,1.4582626819610596,1,0,False,0,0
1889,,,3.5929312705993652,3.299999952316284,0.29293131828308105,0,2,False,0,0
1890,,,4.267010688781738,2.5,1.7670106887817383,1,0,False,0,0
1891,,,4.364615440368652,4.199999809265137,0.16461563110351562,1,0,False,0,0
1893,,,3.65397572517395,2.5999999046325684,1.0539758205413818,0,0,True,0,0
1902,,,3.9018797874450684,3.0999999046325684,0.8018798828125,0,0,True,0,0
1911,,,3.9231202602386475,1.75,2.1731202602386475,0,0,True,0,0
1913,,,3.594224214553833,4.199999809265137,0.6057755947113037,2,2,True,0,0
1916,,,1.1663200855255127,1.7000000476837158,0.5336799621582031,0,0,True,0,0
1917,,,1.2184487581253052,1.899999976158142,0.6815512180328369,0,0,True,0,0
1923,,,3.3900716304779053,3.200000047683716,0.19007158279418945,0,2,False,0,0
1957,,,3.7321317195892334,2.799999952316284,0.9321317672729492,0,0,True,0,0
1977,,,4.785787582397461,4.199999809265137,0.5857877731323242,1,1,True,0,0
1979,,,3.3006839752197266,2.799999952316284,0.5006840229034424,0,0,True,0,0
1990,,,3.529242515563965,2.799999952316284,0.7292425632476807,0,0,True,0,0
2003,,,4.64178466796875,3.700000047683716,0.9417846202850342,1,0,False,0,0
2010,,,1.573684811592102,2.4000000953674316,0.8263152837753296,0,0,True,0,0
2013,,,0.9636601805686951,2.0999999046325684,1.1363396644592285,0,0,True,0,0
2026,,,1.9932199716567993,2.700000047683716,0.7067800760269165,0,0,True,0,0
2028,,,4.608748435974121,3.0999999046325684,1.5087485313415527,1,0,False,0,0
2032,,,3.6662638187408447,3.299999952316284,0.36626386642456055,2,0,False,0,0
2034,,,3.2994987964630127,2.700000047683716,0.5994987487792969,0,0,True,0,0
2036,,,4.329256534576416,3.799999952316284,0.5292565822601318,1,1,True,0,0
2057,,,3.6984944343566895,3.0999999046325684,0.5984945297241211,2,2,True,0,0
2060,,,3.8883633613586426,4.900000095367432,1.011636734008789,0,1,False,0,0
2063,,,3.6753668785095215,4.800000190734863,1.1246333122253418,0,1,False,0,0
2069,,,3.3358888626098633,3.9000000953674316,0.5641112327575684,0,0,True,0,0
2074,,,3.105285406112671,4.099999904632568,0.9947144985198975,0,0,True,0,0
2083,,,3.1092042922973633,2.5999999046325684,0.5092043876647949,0,0,True,0,0
2093,,,3.5569381713867188,4.199999809265137,0.643061637878418,0,1,False,0,0
2101,,,4.79422664642334,4.199999809265137,0.5942268371582031,1,1,True,0,0
2116,,,4.517029762268066,3.700000047683716,0.8170297145843506,1,0,False,0,0
2120,,,3.847707509994507,4.400000095367432,0.5522925853729248,0,0,True,0,0
2126,,,3.7344532012939453,4.300000190734863,0.565546989440918,0,0,True,0,0
2131,,,3.430866241455078,4.199999809265137,0.7691335678100586,0,0,True,0,0
2133,,,3.4067611694335938,4.5,1.0932388305664062,0,0,True,0,0
2135,,,3.4497628211975098,4.099999904632568,0.6502370834350586,0,0,True,0,0
2137,,,3.722172260284424,2.799999952316284,0.9221723079681396,2,2,True,0,0
2147,,,2.9246878623962402,2.200000047683716,0.7246878147125244,0,0,True,0,0
2151,,,4.693404674530029,3.4000000953674316,1.2934045791625977,1,0,False,0,0
2154,,,4.712712287902832,4.0,0.712712287902832,1,1,True,0,0
2156,,,3.145857334136963,2.5,0.6458573341369629,0,0,True,0,0
2169,,,2.9679765701293945,4.050000190734863,1.0820236206054688,0,0,True,0,0
2178,,,4.759438514709473,4.199999809265137,0.5594387054443359,1,1,True,0,0
2187,,,3.6101126670837402,4.199999809265137,0.5898871421813965,2,2,True,0,0
2211,,,3.9070305824279785,4.5,0.5929694175720215,0,1,False,0,0
2214,,,3.949301242828369,4.400000095367432,0.4506988525390625,0,1,False,0,0
2224,,,3.37325119972229,2.5999999046325684,0.7732512950897217,0,0,True,0,0
2225,,,4.738249778747559,4.099999904632568,0.6382498741149902,1,1,True,0,0
2227,,,3.7438087463378906,3.0,0.7438087463378906,2,2,True,0,0
2258,,,3.5608229637145996,4.099999904632568,0.5391769409179688,2,2,True,0,0
2269,,,3.6176750659942627,3.5999999046325684,0.017675161361694336,2,0,False,0,0
2270,,,4.339420318603516,4.099999904632568,0.23942041397094727,1,0,False,0,0
2271,,,3.72135591506958,3.700000047683716,0.021355867385864258,2,0,False,0,0
2276,,,4.736419677734375,3.0,1.736419677734375,1,0,False,0,0
2278,,,4.2794108390808105,3.200000047683716,1.0794107913970947,1,0,False,0,0
2279,,,3.8706717491149902,3.0999999046325684,0.7706718444824219,0,0,True,0,0
2280,,,3.6001782417297363,3.0999999046325684,0.500178337097168,0,0,True,0,0
2283,,,3.680427074432373,4.199999809265137,0.5195727348327637,2,2,True,0,0
2293,,,4.732504367828369,4.300000190734863,0.43250417709350586,1,0,False,0,0
2298,,,3.753467082977295,3.9000000953674316,0.14653301239013672,2,0,False,0,0
2306,,,4.238825798034668,3.5,0.738825798034668,1,0,False,0,0
2313,,,3.7271273136138916,3.0,0.7271273136138916,2,2,True,0,0
2347,,,3.1710000038146973,3.9000000953674316,0.7290000915527344,0,0,True,0,0
2353,,,1.9101916551589966,3.5999999046325684,1.6898082494735718,0,1,False,0,0
2356,,,2.447972536087036,3.700000047683716,1.2520275115966797,0,0,True,0,0
2361,,,3.781013011932373,3.0999999046325684,0.6810131072998047,2,2,True,0,0
2367,,,3.681255578994751,4.099999904632568,0.4187443256378174,0,1,False,0,0
2371,,,3.6721909046173096,4.199999809265137,0.5278089046478271,2,2,True,0,0
2373,,,3.4011788368225098,3.799999952316284,0.3988211154937744,2,0,False,0,0
2390,,,3.706918239593506,2.9000000953674316,0.8069181442260742,2,2,True,0,0
2403,,,3.5412871837615967,4.400000095367432,0.858712911605835,0,1,False,0,0
2420,,,3.993682384490967,4.300000190734863,0.3063178062438965,0,1,False,0,0
2424,,,4.228818893432617,4.0,0.2288188934326172,1,0,False,0,0
2425,,,4.207764625549316,4.25,0.042235374450683594,0,1,False,0,0
2439,,,3.711428642272949,2.9000000953674316,0.8114285469055176,2,2,True,0,0
2442,,,3.7263875007629395,4.199999809265137,0.47361230850219727,0,1,False,0,0
2448,,,4.196826457977295,2.9000000953674316,1.2968263626098633,1,0,False,0,0
2451,,,3.5428225994110107,2.0999999046325684,1.4428226947784424,0,0,True,0,0
2452,,,3.835873603820801,4.800000190734863,0.9641265869140625,0,1,False,0,0
2454,,,3.0246615409851074,2.0999999046325684,0.9246616363525391,0,0,True,0,0
2460,,,3.705517053604126,3.0,0.705517053604126,0,0,True,0,0
2464,,,3.7094368934631348,3.200000047683716,0.509436845779419,2,0,False,0,0
2469,,,2.782256603240967,3.799999952316284,1.0177433490753174,0,0,True,0,0
2471,,,2.6651179790496826,3.9000000953674316,1.234882116317749,0,0,True,0,0
2473,,,2.9468865394592285,2.299999952316284,0.6468865871429443,0,0,True,0,0
2478,,,3.3478500843048096,4.099999904632568,0.7521498203277588,0,0,True,0,0
2481,,,2.4439620971679688,3.0,0.5560379028320312,0,0,True,0,0
2482,,,2.595257520675659,3.200000047683716,0.6047425270080566,0,0,True,0,0
2487,,,2.3835935592651367,3.299999952316284,0.9164063930511475,0,0,True,0,0
2489,,,2.528294086456299,3.299999952316284,0.7717058658599854,0,2,False,0,0
2523,,,3.641969680786133,4.400000095367432,0.7580304145812988,0,0,True,0,0
2524,,,3.8425028324127197,2.9000000953674316,0.9425027370452881,0,0,True,0,0
2526,,,3.5970029830932617,4.099999904632568,0.5029969215393066,0,2,False,0,0
2531,,,3.366988182067871,2.700000047683716,0.6669881343841553,0,0,True,0,0
2533,,,3.1882381439208984,3.799999952316284,0.6117618083953857,0,0,True,0,0
2541,,,4.708065986633301,3.799999952316284,0.9080660343170166,1,0,False,0,0
2542,,,3.592663049697876,3.700000047683716,0.10733699798583984,2,0,False,0,0
2547,,,3.755518913269043,2.799999952316284,0.9555189609527588,2,2,True,0,0
2558,,,4.173652648925781,3.4000000953674316,0.7736525535583496,1,0,False,0,0
2559,,,4.017420768737793,4.0,0.01742076873779297,0,1,False,0,0
2562,,,3.709865093231201,3.0999999046325684,0.6098651885986328,0,0,True,0,0
2580,,,3.7038981914520264,4.199999809265137,0.49610161781311035,2,0,False,0,0
2587,,,3.3743748664855957,4.099999904632568,0.7256250381469727,2,2,True,0,0
2598,,,4.630221843719482,4.199999809265137,0.4302220344543457,1,0,False,0,0
2600,,,4.388072967529297,3.700000047683716,0.688072919845581,1,0,False,0,0
2611,,,3.6400270462036133,2.5,1.1400270462036133,2,2,True,0,0
2618,,,3.5641849040985107,3.0,0.5641849040985107,0,0,True,0,0
2621,,,4.238307952880859,4.599999904632568,0.361691951751709,0,1,False,0,0
2624,,,4.486154556274414,3.9000000953674316,0.5861544609069824,1,0,False,0,0
2639,,,2.4827170372009277,3.0999999046325684,0.6172828674316406,0,0,True,0,0
2647,,,3.670236587524414,4.300000190734863,0.6297636032104492,2,2,True,0,0
2648,,,3.1093404293060303,2.299999952316284,0.8093404769897461,0,0,True,0,0
2649,,,2.714963912963867,3.4000000953674316,0.6850361824035645,0,0,True,0,0
2658,,,2.298720121383667,3.200000047683716,0.9012799263000488,0,0,True,0,0
2661,,,2.367422342300415,1.8650000095367432,0.5024223327636719,0,0,True,0,0
2665,,,4.29578161239624,3.0,1.2957816123962402,0,0,True,0,0
2690,,,3.3691442012786865,2.799999952316284,0.5691442489624023,0,0,True,0,0
2698,,,3.741497755050659,4.300000190734863,0.5585024356842041,2,0,False,0,0
2723,,,3.79056978225708,3.200000047683716,0.5905697345733643,2,2,True,0,0
2725,,,2.988128185272217,3.565000057220459,0.5768718719482422,0,0,True,0,0
2727,,,1.6563010215759277,2.5999999046325684,0.9436988830566406,0,0,True,0,0
2760,,,4.674136161804199,4.0,0.6741361618041992,1,1,True,0,0
2762,,,3.11076021194458,4.800000190734863,1.6892399787902832,0,1,False,0,0
2771,,,4.691975116729736,3.515000104904175,1.1769750118255615,1,0,False,0,0
2785,,,3.6381995677948,2.5999999046325684,1.0381996631622314,2,2,True,0,0
2790,,,3.7172036170959473,4.400000095367432,0.6827964782714844,2,2,True,0,0
2794,,,3.6431682109832764,2.799999952316284,0.8431682586669922,2,2,True,0,0
2796,,,3.4818389415740967,3.5999999046325684,0.11816096305847168,2,0,False,0,0
2806,,,2.6419661045074463,1.899999976158142,0.7419661283493042,0,0,True,0,0
2814,,,3.8302600383758545,2.700000047683716,1.1302599906921387,0,0,True,0,0
2820,,,3.3620057106018066,3.9000000953674316,0.537994384765625,0,0,True,0,0
2826,,,2.7283945083618164,3.299999952316284,0.5716054439544678,0,0,True,0,0
2833,,,3.800952911376953,4.400000095367432,0.5990471839904785,0,1,False,0,0
2834,,,3.535477876663208,3.299999952316284,0.23547792434692383,2,0,False,0,0
2835,,,3.7411904335021973,4.099999904632568,0.3588094711303711,0,1,False,0,0
2843,,,3.388232707977295,4.300000190734863,0.9117674827575684,0,2,False,0,0
2849,,,4.266415596008301,3.9000000953674316,0.36641550064086914,1,0,False,0,0
2852,,,3.6676387786865234,3.0,0.6676387786865234,2,0,False,0,0
2858,,,3.7131786346435547,4.400000095367432,0.686821460723877,0,1,False,0,0
2869,,,4.772677421569824,3.799999952316284,0.97267746925354,1,0,False,0,0
2871,,,4.15380334854126,4.099999904632568,0.053803443908691406,0,1,False,0,0
2873,,,3.757425546646118,4.400000095367432,0.6425745487213135,2,2,True,0,0
2884,,,3.6986594200134277,4.199999809265137,0.501340389251709,2,2,True,0,0
2888,,,3.7176265716552734,3.200000047683716,0.5176265239715576,0,0,True,0,0
2895,,,3.293938159942627,4.199999809265137,0.9060616493225098,0,2,False,0,0
2897,,,2.7770919799804688,3.799999952316284,1.0229079723358154,0,0,True,0,0
2904,,,2.5920557975769043,3.0999999046325684,0.5079441070556641,0,0,True,0,0
2912,,,3.8914430141448975,4.400000095367432,0.5085570812225342,0,1,False,0,0
2928,,,4.106894493103027,4.699999809265137,0.5931053161621094,0,1,False,0,0
2934,,,2.7470030784606934,3.4000000953674316,0.6529970169067383,0,0,True,0,0
2940,,,4.018277168273926,4.0,0.01827716827392578,0,1,False,0,0
2947,,,3.5236623287200928,3.299999952316284,0.2236623764038086,0,2,False,0,0
2950,,,4.116273880004883,4.300000190734863,0.18372631072998047,0,1,False,0,0
2953,,,3.5269975662231445,3.134999990463257,0.3919975757598877,0,2,False,0,0
2954,,,4.230830192565918,4.300000190734863,0.06916999816894531,0,1,False,0,0
2962,,,3.646869659423828,4.199999809265137,0.5531301498413086,2,2,True,0,0
2973,,,4.757462501525879,4.099999904632568,0.6574625968933105,1,0,False,0,0
2979,,,3.7593555450439453,2.799999952316284,0.9593555927276611,2,2,True,0,0
2982,,,3.8167688846588135,3.799999952316284,0.016768932342529297,0,1,False,0,0
2985,,,3.813239097595215,3.0,0.8132390975952148,0,0,True,0,0
3001,,,3.460557222366333,2.9000000953674316,0.5605571269989014,0,0,True,0,0
3008,,,4.085268497467041,3.4000000953674316,0.6852684020996094,0,0,True,0,0
3011,,,4.04642391204834,4.400000095367432,0.3535761833190918,0,1,False,0,0
3012,,,4.153805732727051,4.0,0.15380573272705078,0,1,False,0,0
3020,,,2.0132932662963867,3.0999999046325684,1.0867066383361816,0,0,True,0,0
3025,,,4.352147102355957,3.799999952316284,0.5521471500396729,0,0,True,0,0
3029,,,3.5951333045959473,3.799999952316284,0.20486664772033691,0,2,False,0,0
3045,,,4.018283843994141,3.4000000953674316,0.618283748626709,0,2,False,0,0
3052,,,3.7938051223754883,3.200000047683716,0.5938050746917725,2,2,True,0,0
3056,,,3.067206382751465,3.5999999046325684,0.5327935218811035,0,0,True,0,0
3057,,,4.157395362854004,4.5,0.3426046371459961,0,1,False,0,0
3083,,,3.7030997276306152,3.0,0.7030997276306152,2,2,True,0,0
3089,,,4.680599689483643,4.099999904632568,0.5805997848510742,1,1,True,0,0
3099,,,3.793898820877075,3.0999999046325684,0.6938989162445068,2,2,True,0,0
3104,,,2.4079768657684326,1.7000000476837158,0.7079768180847168,0,0,True,0,0
3106,,,3.614473342895508,4.300000190734863,0.6855268478393555,2,2,True,0,0
3112,,,4.23279333114624,3.200000047683716,1.0327932834625244,1,2,False,0,0
3131,,,2.9823100566864014,2.299999952316284,0.6823101043701172,0,0,True,0,0
3138,,,4.7182440757751465,3.0999999046325684,1.6182441711425781,1,0,False,0,0
3148,,,3.3661553859710693,4.300000190734863,0.933844804763794,0,0,True,0,0
3155,,,3.711280345916748,4.199999809265137,0.48871946334838867,0,1,False,0,0
3163,,,4.095613956451416,3.4000000953674316,0.6956138610839844,1,0,False,0,0
3172,,,3.7212605476379395,3.5999999046325684,0.1212606430053711,2,0,False,0,0
3179,,,3.7350258827209473,4.400000095367432,0.6649742126464844,2,2,True,0,0
3180,,,4.709177494049072,4.199999809265137,0.5091776847839355,1,1,True,0,0
3189,,,2.167153835296631,3.0999999046325684,0.9328460693359375,0,0,True,0,0
3207,,,3.993892192840576,4.900000095367432,0.9061079025268555,0,1,False,0,0
3215,,,3.674099922180176,2.4000000953674316,1.2740998268127441,2,2,True,0,0
3229,,,2.836242914199829,3.5,0.6637570858001709,0,0,True,0,0
3233,,,3.4774417877197266,4.0,0.5225582122802734,0,2,False,0,0
3234,,,3.4251766204833984,2.700000047683716,0.7251765727996826,0,0,True,0,0
3236,,,3.287477970123291,2.700000047683716,0.5874779224395752,0,0,True,0,0
3240,,,3.72117280960083,3.200000047683716,0.5211727619171143,2,2,True,0,0
3246,,,3.637692928314209,3.5,0.13769292831420898,2,0,False,0,0
3266,,,4.0102410316467285,4.5,0.4897589683532715,0,1,False,0,0
3270,,,4.039405822753906,3.799999952316284,0.23940587043762207,0,1,False,0,0
3290,,,2.613635540008545,1.899999976158142,0.7136355638504028,0,0,True,0,0
3293,,,2.167917251586914,1.600000023841858,0.5679172277450562,0,0,True,0,0
3301,,,3.192765712738037,3.0,0.1927657127380371,0,2,False,0,0
3307,,,3.4711155891418457,2.9000000953674316,0.5711154937744141,0,2,False,0,0
3310,,,3.9412083625793457,4.5,0.5587916374206543,0,1,False,0,0
3343,,,3.538191556930542,2.5999999046325684,0.9381916522979736,0,0,True,0,0
3360,,,3.3742525577545166,4.0,0.6257474422454834,0,0,True,0,0
3381,,,0.9017782211303711,1.7000000476837158,0.7982218265533447,0,0,True,0,0
3388,,,4.1650567054748535,4.599999904632568,0.43494319915771484,0,1,False,0,0
3391,,,3.7112057209014893,4.300000190734863,0.588794469833374,2,2,True,0,0
3394,,,3.761814832687378,3.200000047683716,0.5618147850036621,2,2,True,0,0
3399,,,3.437882423400879,4.199999809265137,0.7621173858642578,0,0,True,0,0
3401,,,4.57247257232666,3.9000000953674316,0.6724724769592285,1,0,False,0,0
3409,,,3.5960960388183594,4.099999904632568,0.503903865814209,0,0,True,0,0
3415,,,2.9122066497802734,2.700000047683716,0.21220660209655762,0,2,False,0,0
3421,,,1.8631500005722046,3.4000000953674316,1.536850094795227,0,0,True,0,0
3439,,,4.712892055511475,4.199999809265137,0.5128922462463379,1,1,True,0,0
3445,,,3.7781195640563965,3.200000047683716,0.5781195163726807,2,0,False,0,0
3446,,,4.496572494506836,3.299999952316284,1.1965725421905518,1,0,False,0,0
3455,,,4.623240947723389,4.0,0.6232409477233887,1,0,False,0,0
3457,,,4.41009521484375,3.700000047683716,0.7100951671600342,1,0,False,0,0
3458,,,3.6376004219055176,3.0999999046325684,0.5376005172729492,2,0,False,0,0
3463,,,3.7464630603790283,3.799999952316284,0.05353689193725586,0,2,False,0,0
3464,,,4.191756248474121,4.599999904632568,0.40824365615844727,0,1,False,0,0
3474,,,2.7155861854553223,1.7000000476837158,1.0155861377716064,0,0,True,0,0
3476,,,2.2925846576690674,1.5,0.7925846576690674,0,0,True,0,0
3477,,,2.026864528656006,1.100000023841858,0.926864504814148,0,0,True,0,0
3478,,,2.6634693145751953,2.0999999046325684,0.563469409942627,0,0,True,0,0
3482,,,3.7442054748535156,3.200000047683716,0.5442054271697998,0,0,True,0,0
3489,,,4.369571208953857,3.799999952316284,0.5695712566375732,1,0,False,0,0
3490,,,3.588700294494629,3.9000000953674316,0.31129980087280273,2,0,False,0,0
3493,,,4.4856696128845215,5.0,0.5143303871154785,1,1,True,0,0
3497,,,4.398308753967285,3.9000000953674316,0.4983086585998535,1,0,False,0,0
3502,,,3.6894326210021973,4.400000095367432,0.7105674743652344,2,2,True,0,0
3509,,,3.57232928276062,2.9000000953674316,0.6723291873931885,2,2,True,0,0
3527,,,3.284581184387207,4.599999904632568,1.3154187202453613,0,1,False,0,0
3531,,,2.843980550765991,3.0,0.1560194492340088,0,2,False,0,0
3535,,,4.519909858703613,2.700000047683716,1.8199098110198975,1,0,False,0,0
3545,,,2.452570915222168,3.0999999046325684,0.6474289894104004,0,0,True,0,0
3557,,,4.610250473022461,3.0999999046325684,1.5102505683898926,1,0,False,0,0
3558,,,4.637948513031006,4.099999904632568,0.5379486083984375,1,1,True,0,0
3560,,,4.5220441818237305,3.0999999046325684,1.422044277191162,1,0,False,0,0
3573,,,4.107384204864502,2.799999952316284,1.3073842525482178,1,0,False,0,0
3581,,,2.981504440307617,2.4000000953674316,0.5815043449401855,0,0,True,0,0
3585,,,3.680760383605957,4.300000190734863,0.6192398071289062,2,2,True,0,0
3591,,,3.749481201171875,4.5,0.750518798828125,2,2,True,0,0
3597,,,4.427059173583984,2.799999952316284,1.6270592212677002,1,0,False,0,0
3599,,,3.481055498123169,3.799999952316284,0.31894445419311523,2,0,False,0,0
3608,,,3.952254295349121,3.0999999046325684,0.8522543907165527,0,0,True,0,0
3612,,,3.136456251144409,2.5,0.6364562511444092,0,0,True,0,0
3613,,,3.1612322330474854,2.200000047683716,0.9612321853637695,0,0,True,0,0
3621,,,4.698737144470215,4.099999904632568,0.5987372398376465,1,1,True,0,0
3622,,,3.503805160522461,3.9000000953674316,0.3961949348449707,2,0,False,0,0
3631,,,3.6605119705200195,2.5999999046325684,1.0605120658874512,0,0,True,0,0
3632,,,3.787571430206299,4.199999809265137,0.4124283790588379,0,1,False,0,0
3636,,,3.758138418197632,2.0999999046325684,1.6581385135650635,2,2,True,0,0
3641,,,4.706039905548096,4.199999809265137,0.506040096282959,1,1,True,0,0
3644,,,4.028476715087891,4.300000190734863,0.27152347564697266,0,1,False,0,0
3652,,,3.855374813079834,3.2850000858306885,0.5703747272491455,0,0,True,0,0
3662,,,2.6073427200317383,1.7999999523162842,0.8073427677154541,0,0,True,0,0
3664,,,1.8832601308822632,2.5999999046325684,0.7167397737503052,0,0,True,0,0
3667,,,2.4363338947296143,3.0999999046325684,0.6636660099029541,0,0,True,0,0
3671,,,2.879976272583008,2.299999952316284,0.5799763202667236,0,0,True,0,0
3675,,,1.1802417039871216,2.0,0.8197582960128784,0,0,True,0,0
3676,,,3.0212535858154297,3.5999999046325684,0.5787463188171387,0,0,True,0,0
3683,,,3.282426595687866,3.799999952316284,0.517573356628418,0,0,True,0,0
3688,,,3.6813669204711914,4.800000190734863,1.1186332702636719,0,1,False,0,0
3704,,,3.1204745769500732,3.0,0.12047457695007324,0,2,False,0,0
3715,,,4.528745651245117,3.200000047683716,1.3287456035614014,1,0,False,0,0
3717,,,3.699514865875244,3.0999999046325684,0.5995149612426758,2,2,True,0,0
3726,,,3.2478463649749756,3.0999999046325684,0.14784646034240723,0,2,False,0,0
3778,,,2.2309494018554688,2.799999952316284,0.5690505504608154,0,0,True,0,0
3782,,,3.513822317123413,2.799999952316284,0.7138223648071289,0,0,True,0,0
3786,,,3.2191762924194336,4.0,0.7808237075805664,0,0,True,0,0
3787,,,1.770324468612671,2.299999952316284,0.5296754837036133,0,0,True,0,0
3793,,,3.6889078617095947,4.199999809265137,0.511091947555542,2,2,True,0,0
3794,,,4.196797847747803,3.200000047683716,0.9967978000640869,0,0,True,0,0
3796,,,3.6848134994506836,3.799999952316284,0.11518645286560059,2,0,False,0,0
3808,,,2.786097764968872,2.25,0.5360977649688721,0,0,True,0,0
3816,,,3.684149742126465,4.199999809265137,0.5158500671386719,2,2,True,0,0
3817,,,3.785433292388916,4.900000095367432,1.1145668029785156,0,1,False,0,0
3819,,,3.3489437103271484,4.400000095367432,1.0510563850402832,0,1,False,0,0
3822,,,3.298424243927002,4.400000095367432,1.1015758514404297,0,1,False,0,0
3848,,,4.426950931549072,4.300000190734863,0.12695074081420898,1,0,False,0,0
3849,,,3.611473560333252,3.0,0.611473560333252,2,2,True,0,0
3850,,,4.665244102478027,3.9000000953674316,0.7652440071105957,1,1,True,0,0
3859,,,3.1935384273529053,3.799999952316284,0.6064615249633789,0,0,True,0,0
3875,,,3.9435412883758545,4.300000190734863,0.3564589023590088,0,1,False,0,0
3889,,,2.92726993560791,2.4000000953674316,0.5272698402404785,0,0,True,0,0
3900,,,2.9579427242279053,3.700000047683716,0.7420573234558105,0,0,True,0,0
3906,,,2.2602996826171875,2.5,0.2397003173828125,0,2,False,0,0
3911,,,4.7115068435668945,4.199999809265137,0.5115070343017578,1,1,True,0,0
3916,,,4.182826042175293,4.099999904632568,0.08282613754272461,1,0,False,0,0
3919,,,3.2312002182006836,3.4000000953674316,0.16879987716674805,0,2,False,0,0
3923,,,4.727464199066162,3.700000047683716,1.0274641513824463,1,0,False,0,0
3926,,,4.4791083335876465,2.9000000953674316,1.5791082382202148,1,0,False,0,0
3931,,,2.199413299560547,1.600000023841858,0.599413275718689,0,0,True,0,0
3937,,,3.5692262649536133,2.4000000953674316,1.1692261695861816,0,0,True,0,0
3950,,,3.715528964996338,3.0999999046325684,0.6155290603637695,2,2,True,0,0
3959,,,3.2015511989593506,2.200000047683716,1.0015511512756348,0,0,True,0,0
3967,,,3.0051307678222656,3.5999999046325684,0.5948691368103027,0,0,True,0,0
3975,,,4.617632865905762,3.4000000953674316,1.21763277053833,1,0,False,0,0
4000,,,1.9336520433425903,2.5,0.5663479566574097,0,0,True,0,0
4003,,,4.253436088562012,3.0999999046325684,1.1534361839294434,1,0,False,0,0
4008,,,4.024266719818115,4.300000190734863,0.27573347091674805,0,1,False,0,0
4016,,,4.602703094482422,3.5999999046325684,1.0027031898498535,1,2,False,0,0
4023,,,3.6931285858154297,2.299999952316284,1.3931286334991455,0,0,True,0,0
4029,,,4.3948893547058105,3.0999999046325684,1.2948894500732422,1,0,False,0,0
4032,,,3.3522772789001465,2.700000047683716,0.6522772312164307,0,0,True,0,0
4048,,,3.681575059890747,3.0,0.6815750598907471,2,2,True,0,0
4051,,,4.5284528732299805,3.9000000953674316,0.6284527778625488,1,1,True,0,0
4064,,,3.874723434448242,3.234999895095825,0.639723539352417,0,2,False,0,0
4077,,,3.644404888153076,4.199999809265137,0.5555949211120605,2,2,True,0,0
4078,,,3.429004192352295,2.9000000953674316,0.5290040969848633,0,0,True,0,0
4080,,,3.6437206268310547,4.300000190734863,0.6562795639038086,2,2,True,0,0
4081,,,3.565931797027588,3.0,0.5659317970275879,0,0,True,0,0
4092,,,3.0507967472076416,3.5,0.4492032527923584,0,2,False,0,0
4093,,,3.739407539367676,4.599999904632568,0.8605923652648926,0,0,True,0,0
4095,,,2.8276476860046387,4.0,1.1723523139953613,0,0,True,0,0
4099,,,3.737671375274658,3.200000047683716,0.5376713275909424,0,0,True,0,0
4101,,,3.735828161239624,3.0999999046325684,0.6358282566070557,2,2,True,0,0
4121,,,4.651164531707764,3.799999952316284,0.8511645793914795,1,0,False,0,0
4122,,,3.6218934059143066,4.300000190734863,0.6781067848205566,2,0,False,0,0
4129,,,4.113171100616455,2.4000000953674316,1.7131710052490234,0,0,True,0,0
4131,,,4.087231636047363,2.9000000953674316,1.1872315406799316,0,0,True,0,0
4139,,,3.712675094604492,3.200000047683716,0.5126750469207764,2,2,True,0,0
4144,,,3.5815787315368652,2.799999952316284,0.781578779220581,0,0,True,0,0
4150,,,2.6250267028808594,3.299999952316284,0.6749732494354248,0,1,False,0,0
4153,,,2.849494218826294,3.5,0.650505781173706,0,0,True,0,0
4159,,,2.4453437328338623,3.700000047683716,1.2546563148498535,0,0,True,0,0
4160,,,2.4935994148254395,3.0,0.5064005851745605,0,0,True,0,0
4166,,,3.8268706798553467,3.200000047683716,0.6268706321716309,0,0,True,0,0
4177,,,3.551582098007202,3.0,0.5515820980072021,2,0,False,0,0
4184,,,3.6678428649902344,4.5,0.8321571350097656,2,2,True,0,0
4188,,,3.5206222534179688,1.899999976158142,1.6206222772598267,0,0,True,0,0
4200,,,1.468965768814087,2.4000000953674316,0.9310343265533447,0,0,True,0,0
4208,,,3.1965339183807373,3.700000047683716,0.5034661293029785,0,0,True,0,0
4217,,,3.04339861869812,1.899999976158142,1.143398642539978,0,0,True,0,0
4222,,,3.422847270965576,3.200000047683716,0.22284722328186035,0,2,False,0,0
4225,,,3.6298532485961914,3.700000047683716,0.07014679908752441,0,1,False,0,0
4226,,,3.1683871746063232,2.299999952316284,0.8683872222900391,2,0,False,0,0
4229,,,3.61128568649292,3.0999999046325684,0.5112857818603516,0,0,True,0,0
4234,,,2.804610252380371,1.4500000476837158,1.3546102046966553,0,0,True,0,0
4240,,,3.7561163902282715,3.200000047683716,0.5561163425445557,2,2,True,0,0
4241,,,1.848200798034668,2.9000000953674316,1.0517992973327637,0,0,True,0,0
4243,,,1.6241095066070557,3.0,1.3758904933929443,0,0,True,0,0
4245,,,1.9209964275360107,2.700000047683716,0.7790036201477051,0,0,True,0,0
4250,,,4.641172409057617,3.4000000953674316,1.2411723136901855,1,0,False,0,0
4255,,,3.523435115814209,4.300000190734863,0.7765650749206543,0,2,False,0,0
